sampleID	Subtype_mRNA	ACO2	ATP6V1D	C19orf25	DDX3X	DNAJC9	EIF1AX	FAM50A	MCL1	MDM2	MED9	MRPS11	PELO	SIN3A	SLC2A1	UBC	USP7	VHL	WDR73
TCGA-B1-7332-01	TCGA-C1	1.07227990248527	-0.289039894313798	1.09570572120308	2.09174361896911	0.00470231072051549	2.315834039714	1.58950363461562	-0.155271192692959	0.160952463993258	0.248726694332725	-0.0363507090339857	0.613973729455857	-0.0959451791461664	0.770979966985167	0.400671305783765	-0.0401228818469606	0.62367683996369	0.302627567769761
TCGA-B1-A47M-01	TCGA-C1	-0.757141875585152	1.61900646643858	1.7459461363139	-0.629341402206541	1.24996724625654	-0.397555322462452	0.454482451887084	1.33027366930109	-0.997619114751769	1.08732086830388	-0.925689871612583	-0.883537884946661	1.5482444256417	0.653012731607577	1.18118523151213	-1.13062837281513	-0.222873485892675	1.63435483701546
TCGA-B1-A47N-01	TCGA-C1	-1.84509462997032	1.56691250364361	1.30506896335306	-0.769593696928596	1.17671578772384	-0.67862512661663	-1.82750386605273	0.859796935989724	-1.55923293676983	0.897801538888831	-1.74677559519634	-1.80941787384548	0.630543638095341	0.863908256351648	1.70431942438118	-1.0756738630442	-0.69827040589767	1.22940063489517
TCGA-B3-3925-01	TCGA-C1	-0.864610192221093	0.18261232346625	0.686649081502089	0.569447816052735	0.545685685875228	0.722931173364683	-0.358559371100934	-0.138070021936912	0.237573682586693	0.415641442438283	-0.477529791295031	-0.825834051976978	0.481451434268499	0.393024840234828	0.670876332859153	0.34005018103959	0.107301924386531	0.945543166057331
TCGA-B3-3926-01	TCGA-C1	-0.948541582828053	0.602042686346619	0.636566855608675	-0.829233288851612	-0.125572282879026	-0.510332954569502	0.300638986236396	0.281668144029362	-0.713394855844825	-0.162839364941553	-0.828822185479047	-0.400539386161244	-0.905456415260204	-0.743126958929205	0.608306161679793	-0.633494361909714	0.3936037748309	-0.815205258559634
TCGA-B9-4113-01	TCGA-C1	-0.215104965760821	-0.049251535228245	0.0413975766885483	-0.36026091702904	0.305688690014929	-0.252648119850288	-0.594325577598278	0.271814924664745	0.18507544961595	0.275897608431445	0.301685729405074	-0.809703539716805	0.0808744845971325	0.317290961513788	0.132498999589135	-0.551804066764885	-0.689513831216063	0.819080966587967
TCGA-B9-4114-01	TCGA-C1	-2.30804337857284	0.882127810408562	1.18854289061659	-0.667752493608466	0.435900289759431	-0.50878740858151	0.323469435910959	0.00680847554255066	-0.466188300230059	1.92699841840779	-0.795319230642838	-1.12410246799588	1.26103948743311	1.15808675348542	1.27490639371075	-0.306150784410405	0.233054125178135	0.478036969027754
TCGA-B9-4115-01	TCGA-C1	-1.022763197544	1.67369748780066	2.10224669747811	0.0688999972038292	1.93363750279345	0.206164379418065	0.154879107575208	0.915773168195148	-0.664766051556513	1.55866581140616	-1.56777427131467	-1.16901923075353	1.40830234301548	1.87356313641432	2.21521203262007	-1.03427906026918	-0.448315141863985	1.42442388791374
TCGA-B9-4116-01	TCGA-C1	-0.2797975366615	-0.169744911917383	-0.499617725324454	-0.173799593010378	0.18860600007398	-0.055794625932224	-0.18136364206757	0.309924783536414	-0.303452729558084	0.832316665163368	0.0365116045856588	-0.827607033635768	-0.316320753472038	-0.0488009688592589	-0.0793004930862259	-0.234803974464524	-0.0848231387282551	-0.169731986818725
TCGA-B9-4117-01	TCGA-C1	0.028008212754035	-0.837241195708575	-0.509703791450334	-0.176941863212708	-0.583589806474623	-0.449684994026452	-0.607517055795148	-0.0334668507151482	-0.576496574642188	-0.365066964740303	0.705810129368655	0.00717643346744073	-0.728618180207674	-0.177160237918693	-0.269862410145581	-0.534236541760341	0.379419350780705	-0.565719592098142
TCGA-B9-4617-01	TCGA-C1	-1.54755987710204	0.847699142640378	1.08593418489652	-0.801760572606661	0.463960081603719	-0.510509588396701	-1.1541213148228	-0.214371774842102	-0.189317250696201	0.592822179988509	-0.594261320466422	-1.21967164134194	0.646743316852107	0.575343151460987	1.18229243438724	-0.178983113056387	0.171087022848581	0.71481090190033
TCGA-B9-5155-01	TCGA-C1	-0.161869101141553	0.370250979171377	-0.177848240732384	-0.931750236065146	1.15338544246082	-0.493555807545099	0.113710004761454	1.16977959358564	-0.48087219938547	0.855364181667494	-0.304403526898765	-1.41568277251686	0.168400965954784	0.283444040382961	0.757587994376478	-0.893680910290548	0.305417092716045	1.59550143194261
TCGA-B9-7268-01	TCGA-C1	-0.425248320968886	-0.254163830536819	-0.3479379627612	-0.606902550281442	0.194367930215572	-0.441204730385201	-1.35179895472036	0.923496141215018	-0.874949836971179	0.892181929189259	-0.229089684223372	-0.874717163111495	-0.86131142274883	-0.71887655661639	0.29572077547819	-1.03712324343667	-0.352697507247466	0.304068998333618
